epoch,fit/loss,fit/pred_loss,fit/sigreg_loss,hardware/cpu_percent,hardware/disk_read_mb_s,hardware/disk_write_mb_s,hardware/net_recv_mb_s,hardware/net_sent_mb_s,hardware/ram_used_gb,hardware/ram_used_pct,hparams/lr_default_0,step,validate/loss_step,validate/pred_loss_step,validate/sigreg_loss_step,validate/loss_epoch,validate/pred_loss_epoch,validate/sigreg_loss_epoch
9,0.11100397258996964,0.015911197289824486,1.056640625,5.900000095367432,0.0,0.0,33.443050384521484,0.7285498976707458,61.62997817993164,3.299999952316284,1.7572378055774607e-05,31349,,,,,,
9,0.10790898650884628,0.016478322446346283,1.015625,3.799999952316284,0.0,0.1284862756729126,0.010301812551915646,0.008179894648492336,66.61607360839844,3.5999999046325684,1.7499916793894954e-05,31399,,,,,,
9,0.11393947154283524,0.015917005017399788,1.087890625,4.0,0.0,0.22455662488937378,0.009374228306114674,0.008420396596193314,67.22672271728516,3.5999999046325684,1.7427524653612636e-05,31449,,,,,,
9,0.1099262684583664,0.015810059383511543,1.046875,3.799999952316284,0.0,0.16246582567691803,0.010251463390886784,0.009301613084971905,66.18128967285156,3.5,1.7355203453917056e-05,31499,,,,,,
9,0.11122916638851166,0.016868816688656807,1.048828125,3.799999952316284,0.0,0.15934303402900696,0.012385457754135132,0.010716577060520649,66.45708465576172,3.5999999046325684,1.728295137581881e-05,31549,,,,,,
9,0.10982242971658707,0.018147623166441917,1.0185546875,3.9000000953674316,0.0,0.2351040244102478,0.012140819802880287,0.010982934385538101,67.11578369140625,3.5999999046325684,1.7210772057296708e-05,31599,,,,,,
9,0.10649170726537704,0.01518311444669962,1.0146484375,3.9000000953674316,0.0,0.12145683914422989,0.011851770803332329,0.010865132324397564,66.68384552001953,3.5999999046325684,1.7138663679361343e-05,31649,,,,,,
9,0.10579425096511841,0.015584295615553856,1.0029296875,3.9000000953674316,0.0,0.09528548270463943,0.013580666854977608,0.011550774797797203,66.9864273071289,3.5999999046325684,1.706662806100212e-05,31699,,,,,,
9,0.1130487471818924,0.016369059681892395,1.07421875,3.799999952316284,0.0,0.13317392766475677,0.011178044602274895,0.010210277512669563,66.94686889648438,3.5999999046325684,1.699466520221904e-05,31749,,,,,,
9,0.11273690313100815,0.01764412596821785,1.056640625,4.199999809265137,0.0,0.10700799524784088,0.01066862978041172,0.009608755819499493,67.16476440429688,3.5999999046325684,1.6922776922001503e-05,31799,,,,,,
