epoch,fit/loss,fit/pred_loss,fit/sigreg_loss,hardware/cpu_percent,hardware/disk_read_mb_s,hardware/disk_write_mb_s,hardware/net_recv_mb_s,hardware/net_sent_mb_s,hardware/ram_used_gb,hardware/ram_used_pct,hparams/lr_default_0,step,validate/loss_step,validate/pred_loss_step,validate/sigreg_loss_step,validate/loss_epoch,validate/pred_loss_epoch,validate/sigreg_loss_epoch
0,2.9411284923553467,0.2848784327507019,29.53125,11.100000381469727,0.0,0.5479241609573364,0.013331575319170952,0.016738861799240112,170.14996337890625,9.100000381469727,4.789272225025343e-06,49,,,,,,
0,2.138698101043701,0.3652605712413788,19.6875,10.600000381469727,0.0,0.752560555934906,0.013842150568962097,0.01642000488936901,170.70989990234375,9.100000381469727,9.578544450050686e-06,99,,,,,,
0,1.7046070098876953,0.4018726348876953,14.484375,11.199999809265137,0.0,0.1890193670988083,0.013328371569514275,0.0191947054117918,170.3631591796875,9.100000381469727,1.4367816220328677e-05,149,,,,,,
0,1.4518423080444336,0.3971547484397888,11.734375,10.699999809265137,0.5748533606529236,0.14293228089809418,0.016554901376366615,0.01951482705771923,170.49081420898438,9.100000381469727,1.915708890010137e-05,199,,,,,,
0,1.1709530353546143,0.44146090745925903,8.109375,10.800000190734863,0.0,0.1894005537033081,0.011044012382626534,0.014100261963903904,170.497314453125,9.100000381469727,2.3946360670379363e-05,249,,,,,,
0,1.049699306488037,0.43934762477874756,6.78125,11.0,0.5748695135116577,0.14449845254421234,0.011945397593080997,0.017248721793293953,170.73622131347656,9.100000381469727,2.8735632440657355e-05,299,,,,,,
0,0.9569154977798462,0.3641420304775238,6.59375,10.800000190734863,0.0,1.0696748495101929,0.011708321049809456,0.016289478167891502,170.76361083984375,9.100000381469727,3.352490602992475e-05,349,,,,,,
0,0.7983840107917786,0.30521997809410095,5.4765625,10.899999618530273,0.38741040229797363,0.6959328055381775,0.011480728164315224,0.015664102509617805,170.7322540283203,9.100000381469727,3.831417780020274e-05,399,,,,,,
0,0.6879435777664185,0.26997482776641846,4.640625,11.300000190734863,0.0,0.13824999332427979,0.013116827234625816,0.01720583066344261,170.68887329101562,9.100000381469727,4.3103449570480734e-05,449,,,,,,
0,0.6827545166015625,0.2545318603515625,4.7578125,11.0,0.0,0.18784409761428833,0.013416305184364319,0.016596784815192223,170.88470458984375,9.100000381469727,4.7892721340758726e-05,499,,,,,,
0,0.5942253470420837,0.22752609848976135,4.0703125,10.800000190734863,0.5748470425605774,0.10544069111347198,0.012257842347025871,0.017536455765366554,170.74737548828125,9.100000381469727,4.999996235710569e-05,549,,,,,,
0,0.5791703462600708,0.21540087461471558,4.046875,10.899999618530273,0.0,0.8002097606658936,0.013347470201551914,0.015445365570485592,170.9456024169922,9.100000381469727,4.999971861252561e-05,599,,,,,,
0,0.5485976934432983,0.20533597469329834,3.8125,10.899999618530273,0.199951633810997,0.16050805151462555,0.0109810009598732,0.015432438813149929,171.0625457763672,9.199999809265137,4.999924567528069e-05,649,,,,,,
0,0.5324124693870544,0.19208046793937683,3.78125,11.100000381469727,0.0,0.0925566777586937,0.010561307892203331,0.014649907127022743,171.06649780273438,9.199999809265137,4.9998539907392114e-05,699,,,,,,
0,0.46898478269577026,0.15990273654460907,3.4296875,10.899999618530273,0.0,0.1671488881111145,0.007968777790665627,0.013072140514850616,172.0149688720703,9.199999809265137,4.9997601308859885e-05,749,,,,,,
0,0.4314185082912445,0.1599341481924057,3.01171875,10.899999618530273,0.3874100148677826,0.7662283182144165,0.007788375020027161,0.01352959219366312,171.8095703125,9.199999809265137,4.9996437155641615e-05,799,,,,,,
0,0.43157267570495605,0.15081092715263367,3.1171875,11.5,0.0,0.18120920658111572,0.011127255856990814,0.015607848763465881,172.00660705566406,9.199999809265137,4.999504017177969e-05,849,,,,,,
